grp,vcov,sdcor,Percent,Rmse,Heritability,R_squared,Env.DAP,Vegetation.Index,DAP,Year,Env
Pass,1.15640994338813e-05,0.00340060280448648,1.68,0.0116828576345569,0.73,0.621000025804611,IAH4.2021.127,MGVRI,127,2021,IAH4.2021
Replicate,0,0,0,0.0116828576345569,0.73,0.621000025804611,IAH4.2021.127,MGVRI,127,2021,IAH4.2021
Residual,0.000260347563626732,0.0161352893877591,37.9,0.0116828576345569,0.73,0.621000025804611,IAH4.2021.127,MGVRI,127,2021,IAH4.2021
Pedigree,1.54373549402854,1.2424715264458,51.27,0.77399079191114,0.73,0.620739296473088,IAH4.2021.127,NDI,127,2021,IAH4.2021
Range,0.275045813812154,0.524448104021889,9.13,0.77399079191114,0.73,0.620739296473088,IAH4.2021.127,NDI,127,2021,IAH4.2021
Pass,0.0502625778959123,0.22419317093951,1.67,0.77399079191114,0.73,0.620739296473088,IAH4.2021.127,NDI,127,2021,IAH4.2021
Replicate,0,0,0,0.77399079191114,0.73,0.620739296473088,IAH4.2021.127,NDI,127,2021,IAH4.2021
Residual,1.14195267329571,1.06862185701758,37.93,0.77399079191114,0.73,0.620739296473088,IAH4.2021.127,NDI,127,2021,IAH4.2021
Pedigree,0.000146243536387288,0.0120931193819993,31.18,0.0137912743376453,0.514,0.411312011924243,IAH4.2021.127,NDRBI,127,2021,IAH4.2021
Range,1.21299780741277e-05,0.00348281180572934,2.59,0.0137912743376453,0.514,0.411312011924243,IAH4.2021.127,NDRBI,127,2021,IAH4.2021
Pass,3.15967194460254e-05,0.0056210959292673,6.74,0.0137912743376453,0.514,0.411312011924243,IAH4.2021.127,NDRBI,127,2021,IAH4.2021
Replicate,2.93396632959692e-06,0.00171288246228307,0.63,0.0137912743376453,0.514,0.411312011924243,IAH4.2021.127,NDRBI,127,2021,IAH4.2021
Residual,0.000276093044298985,0.0166160477941954,58.87,0.0137912743376453,0.514,0.411312011924243,IAH4.2021.127,NDRBI,127,2021,IAH4.2021
Pedigree,0.000202746099087277,0.0142388938856667,33.95,0.0147400888877963,0.552,0.449122993212559,IAH4.2021.127,NGBDI,127,2021,IAH4.2021
Range,3.47727803500022e-05,0.00589684494878424,5.82,0.0147400888877963,0.552,0.449122993212559,IAH4.2021.127,NGBDI,127,2021,IAH4.2021
Pass,2.90470352129846e-05,0.00538953014770162,4.86,0.0147400888877963,0.552,0.449122993212559,IAH4.2021.127,NGBDI,127,2021,IAH4.2021
Replicate,1.64019736444801e-06,0.00128070190303911,0.27,0.0147400888877963,0.552,0.449122993212559,IAH4.2021.127,NGBDI,127,2021,IAH4.2021
Residual,0.000328971311693311,0.0181375663112037,55.09,0.0147400888877963,0.552,0.449122993212559,IAH4.2021.127,NGBDI,127,2021,IAH4.2021
Pedigree,0.0001884015353724,0.0137259438791072,34.93,0.0119954549538356,0.615,0.562960920843927,IAH4.2021.127,RminusB,127,2021,IAH4.2021
Range,6.45646194044686e-05,0.00803521122338851,11.97,0.0119954549538356,0.615,0.562960920843927,IAH4.2021.127,RminusB,127,2021,IAH4.2021
Pass,4.70601376482126e-05,0.00686003918707558,8.73,0.0119954549538356,0.615,0.562960920843927,IAH4.2021.127,RminusB,127,2021,IAH4.2021
Replicate,3.6094298304579e-06,0.00189984994945861,0.67,0.0119954549538356,0.615,0.562960920843927,IAH4.2021.127,RminusB,127,2021,IAH4.2021
Residual,0.000235719161917172,0.0153531482737962,43.7,0.0119954549538356,0.615,0.562960920843927,IAH4.2021.127,RminusB,127,2021,IAH4.2021
Pedigree,0.0033644101533855,0.0580035356972788,23.47,0.0821621409842209,0.423,0.360295749644847,IAH4.2021.127,RdivB,127,2021,IAH4.2021
Range,0.000707678718332018,0.0266022314539968,4.94,0.0821621409842209,0.423,0.360295749644847,IAH4.2021.127,RdivB,127,2021,IAH4.2021
Pass,0.000976735562966282,0.0312527688847929,6.81,0.0821621409842209,0.423,0.360295749644847,IAH4.2021.127,RdivB,127,2021,IAH4.2021
Replicate,0.000116554235725135,0.0107960287015706,0.81,0.0821621409842209,0.423,0.360295749644847,IAH4.2021.127,RdivB,127,2021,IAH4.2021
Residual,0.00917111759828306,0.0957659521870015,63.97,0.0821621409842209,0.423,0.360295749644847,IAH4.2021.127,RdivB,127,2021,IAH4.2021
Pedigree,1.6206261405273e-05,0.00402570011367873,49.99,0.0026830714577634,0.709,0.589923137896285,IAH4.2021.127,RCC,127,2021,IAH4.2021
Range,1.6337500614903e-06,0.00127818232717023,5.04,0.0026830714577634,0.709,0.589923137896285,IAH4.2021.127,RCC,127,2021,IAH4.2021
Pass,1.28322990845845e-06,0.00113279738190837,3.96,0.0026830714577634,0.709,0.589923137896285,IAH4.2021.127,RCC,127,2021,IAH4.2021
Replicate,0,0,0,0.0026830714577634,0.709,0.589923137896285,IAH4.2021.127,RCC,127,2021,IAH4.2021
Residual,1.32932551931563e-05,0.00364599166114739,41.01,0.0026830714577634,0.709,0.589923137896285,IAH4.2021.127,RCC,127,2021,IAH4.2021
Pedigree,5.42227741494482e-05,0.00736361148822018,33.22,0.00642653233893036,0.616,0.584919373735805,IAH4.2021.127,MRCC,127,2021,IAH4.2021
Range,1.49948958584693e-05,0.00387232434830416,9.19,0.00642653233893036,0.616,0.584919373735805,IAH4.2021.127,MRCC,127,2021,IAH4.2021
Pass,2.50699427488935e-05,0.00500698938973246,15.36,0.00642653233893036,0.616,0.584919373735805,IAH4.2021.127,MRCC,127,2021,IAH4.2021
Replicate,1.17142931635412e-06,0.00108232588269621,0.72,0.00642653233893036,0.616,0.584919373735805,IAH4.2021.127,MRCC,127,2021,IAH4.2021
Residual,6.77413003321144e-05,0.00823051033242255,41.51,0.00642653233893036,0.616,0.584919373735805,IAH4.2021.127,MRCC,127,2021,IAH4.2021
Pedigree,0.000389839193510504,0.0197443458618032,40.76,0.0167726386775396,0.627,0.51525786061083,IAH4.2021.127,RGBVI,127,2021,IAH4.2021
Range,7.39909290224905e-05,0.00860179801102598,7.74,0.0167726386775396,0.627,0.51525786061083,IAH4.2021.127,RGBVI,127,2021,IAH4.2021
Pass,2.90126024770627e-05,0.00538633479065892,3.03,0.0167726386775396,0.627,0.51525786061083,IAH4.2021.127,RGBVI,127,2021,IAH4.2021
Replicate,7.5920846778839e-13,8.71325695585979e-07,0,0.0167726386775396,0.627,0.51525786061083,IAH4.2021.127,RGBVI,127,2021,IAH4.2021
Residual,0.000463654522395,0.0215326385376943,48.47,0.0167726386775396,0.627,0.51525786061083,IAH4.2021.127,RGBVI,127,2021,IAH4.2021
Pedigree,0.000970608687943294,0.0311545933682867,28,0.0324351530525601,0.548,0.538458983145507,IAH4.2021.127,TGI,127,2021,IAH4.2021
Range,0.000348288370335202,0.0186624856419289,10.05,0.0324351530525601,0.548,0.538458983145507,IAH4.2021.127,TGI,127,2021,IAH4.2021
Pass,0.000529743493178135,0.0230161572200516,15.28,0.0324351530525601,0.548,0.538458983145507,IAH4.2021.127,TGI,127,2021,IAH4.2021
Replicate,1.79859086632273e-05,0.00424097968201067,0.52,0.0324351530525601,0.548,0.538458983145507,IAH4.2021.127,TGI,127,2021,IAH4.2021
Residual,0.00159998198833729,0.0399997748535824,46.15,0.0324351530525601,0.548,0.538458983145507,IAH4.2021.127,TGI,127,2021,IAH4.2021
Pedigree,0.000860446121226902,0.0293333619148386,42.45,0.0226075957224477,0.658,0.557754607665908,IAH4.2021.127,VEG,127,2021,IAH4.2021
Range,0.000210300132684568,0.0145017286102233,10.38,0.0226075957224477,0.658,0.557754607665908,IAH4.2021.127,VEG,127,2021,IAH4.2021
Pass,5.15865786354908e-05,0.00718237973345122,2.55,0.0226075957224477,0.658,0.557754607665908,IAH4.2021.127,VEG,127,2021,IAH4.2021
Replicate,8.17622224090667e-06,0.00285940942169999,0.4,0.0226075957224477,0.658,0.557754607665908,IAH4.2021.127,VEG,127,2021,IAH4.2021
Residual,0.000896384204810332,0.0299396760972849,44.22,0.0226075957224477,0.658,0.557754607665908,IAH4.2021.127,VEG,127,2021,IAH4.2021
Pedigree,0.00029729030983057,0.0172421086248338,42.08,0.0146090979665223,0.629,0.503156479350014,IAH4.2021.127,NRMBI,127,2021,IAH4.2021
Range,1.64181916670808e-05,0.00405193677974876,2.32,0.0146090979665223,0.629,0.503156479350014,IAH4.2021.127,NRMBI,127,2021,IAH4.2021
Pass,3.86539892184532e-05,0.0062172332446558,5.47,0.0146090979665223,0.629,0.503156479350014,IAH4.2021.127,NRMBI,127,2021,IAH4.2021
Replicate,3.129590984415e-06,0.00176906500288005,0.44,0.0146090979665223,0.629,0.503156479350014,IAH4.2021.127,NRMBI,127,2021,IAH4.2021
Residual,0.000351031825454069,0.0187358433344771,49.68,0.0146090979665223,0.629,0.503156479350014,IAH4.2021.127,NRMBI,127,2021,IAH4.2021
Pedigree,0.000117676769139667,0.0108478923823786,51.62,0.0067421024222116,0.731,0.619448850551469,IAH4.2021.127,MSRGR,127,2021,IAH4.2021
Range,1.98529885694642e-05,0.00445566926167823,8.71,0.0067421024222116,0.731,0.619448850551469,IAH4.2021.127,MSRGR,127,2021,IAH4.2021
Pass,3.67374883266378e-06,0.00191670259369152,1.61,0.0067421024222116,0.731,0.619448850551469,IAH4.2021.127,MSRGR,127,2021,IAH4.2021
Replicate,1.24170119132405e-14,1.11431646821002e-07,0,0.0067421024222116,0.731,0.619448850551469,IAH4.2021.127,MSRGR,127,2021,IAH4.2021
Residual,8.67467211821125e-05,0.0093137919872688,38.06,0.0067421024222116,0.731,0.619448850551469,IAH4.2021.127,MSRGR,127,2021,IAH4.2021
Pedigree,4.11878132439046e-05,0.00641777323095049,51.29,0.00400422969598593,0.73,0.619703721437047,IAH4.2021.127,TNDGR,127,2021,IAH4.2021
Range,7.24495017428368e-06,0.00269164451112766,9.02,0.00400422969598593,0.73,0.619703721437047,IAH4.2021.127,TNDGR,127,2021,IAH4.2021
Pass,1.32819956419711e-06,0.0011524754071984,1.65,0.00400422969598593,0.73,0.619703721437047,IAH4.2021.127,TNDGR,127,2021,IAH4.2021
Replicate,7.94740180940781e-15,8.91482013806662e-08,0,0.00400422969598593,0.73,0.619703721437047,IAH4.2021.127,TNDGR,127,2021,IAH4.2021
Residual,3.05370266279009e-05,0.00552603172519856,38.03,0.00400422969598593,0.73,0.619703721437047,IAH4.2021.127,TNDGR,127,2021,IAH4.2021
Pedigree,271.56647004831,16.4792739539189,50.92,10.1293546527938,0.733,0.629662724382893,IAH4.2021.134,BI,134,2021,IAH4.2021
Range,46.5019654632695,6.81923496172917,8.72,10.1293546527938,0.733,0.629662724382893,IAH4.2021.134,BI,134,2021,IAH4.2021
Pass,15.9273245139827,3.99090522488102,2.99,10.1293546527938,0.733,0.629662724382893,IAH4.2021.134,BI,134,2021,IAH4.2021
Replicate,1.84189455245098,1.35716415825462,0.35,10.1293546527938,0.733,0.629662724382893,IAH4.2021.134,BI,134,2021,IAH4.2021
Residual,197.523526849956,14.0543063453859,37.03,10.1293546527938,0.733,0.629662724382893,IAH4.2021.134,BI,134,2021,IAH4.2021
Pedigree,0.000381213031685207,0.0195246775052805,52.67,0.0117255900147235,0.74,0.630437190591655,IAH4.2021.134,GLI,134,2021,IAH4.2021
Range,2.82016351650299e-05,0.00531052117640349,3.9,0.0117255900147235,0.74,0.630437190591655,IAH4.2021.134,GLI,134,2021,IAH4.2021
Pass,4.34906196349116e-05,0.00659474181715339,6.01,0.0117255900147235,0.74,0.630437190591655,IAH4.2021.134,GLI,134,2021,IAH4.2021
Replicate,3.3902519311106e-06,0.00184126367777964,0.47,0.0117255900147235,0.74,0.630437190591655,IAH4.2021.134,GLI,134,2021,IAH4.2021
Residual,0.000267480826978736,0.0163548410869301,36.96,0.0117255900147235,0.74,0.630437190591655,IAH4.2021.134,GLI,134,2021,IAH4.2021
Pedigree,0.00023494108415576,0.0153277879733431,57.4,0.00833422496999475,0.768,0.654143796619015,IAH4.2021.134,NGRDI,134,2021,IAH4.2021
Range,1.15953548764873e-05,0.00340519527729134,2.83,0.00833422496999475,0.768,0.654143796619015,IAH4.2021.134,NGRDI,134,2021,IAH4.2021
Pass,1.82384336562855e-05,0.00427064791996315,4.46,0.00833422496999475,0.768,0.654143796619015,IAH4.2021.134,NGRDI,134,2021,IAH4.2021
Replicate,2.97482489258378e-06,0.00172476806921504,0.73,0.00833422496999475,0.768,0.654143796619015,IAH4.2021.134,NGRDI,134,2021,IAH4.2021
Residual,0.000141563513008051,0.0118980466047184,34.59,0.00833422496999475,0.768,0.654143796619015,IAH4.2021.134,NGRDI,134,2021,IAH4.2021
Pedigree,0.000685181999832945,0.0261759813537706,59.76,0.013782941765705,0.777,0.657367337498188,IAH4.2021.134,VARI,134,2021,IAH4.2021
Range,2.40431585836917e-05,0.00490338236156347,2.1,0.013782941765705,0.777,0.657367337498188,IAH4.2021.134,VARI,134,2021,IAH4.2021
Pass,3.56505418896976e-05,0.00597080747384285,3.11,0.013782941765705,0.777,0.657367337498188,IAH4.2021.134,VARI,134,2021,IAH4.2021
Replicate,8.88626525046665e-06,0.00298098393998804,0.77,0.013782941765705,0.777,0.657367337498188,IAH4.2021.134,VARI,134,2021,IAH4.2021
Residual,0.000392875420513326,0.0198210852506447,34.26,0.013782941765705,0.777,0.657367337498188,IAH4.2021.134,VARI,134,2021,IAH4.2021
Pedigree,0.00193621064319303,0.0440023936075417,43.88,0.0335860292185629,0.664,0.556175691432865,IAH4.2021.134,BGI,134,2021,IAH4.2021
Range,0.000219590640820294,0.014818591053818,4.98,0.0335860292185629,0.664,0.556175691432865,IAH4.2021.134,BGI,134,2021,IAH4.2021
Pass,0.000288430113985725,0.0169832303754535,6.54,0.0335860292185629,0.664,0.556175691432865,IAH4.2021.134,BGI,134,2021,IAH4.2021
Replicate,9.85869567680561e-06,0.00313985599618925,0.22,0.0335860292185629,0.664,0.556175691432865,IAH4.2021.134,BGI,134,2021,IAH4.2021
Residual,0.0019583467162707,0.0442532113667551,44.38,0.0335860292185629,0.664,0.556175691432865,IAH4.2021.134,BGI,134,2021,IAH4.2021
Pedigree,0.00417633941036653,0.0646246037540388,50.92,0.0397229594174538,0.733,0.629662724410151,IAH4.2021.134,BI_new,134,2021,IAH4.2021
Range,0.000715139799457791,0.02674209788812,8.72,0.0397229594174538,0.733,0.629662724410151,IAH4.2021.134,BI_new,134,2021,IAH4.2021
Pass,0.000244941551772257,0.0156506086709833,2.99,0.0397229594174538,0.733,0.629662724410151,IAH4.2021.134,BI_new,134,2021,IAH4.2021
Replicate,2.83259445662928e-05,0.00532221237515873,0.35,0.0397229594174538,0.733,0.629662724410151,IAH4.2021.134,BI_new,134,2021,IAH4.2021
Residual,0.00303765516064773,0.0551149268406276,37.03,0.0397229594174538,0.733,0.629662724410151,IAH4.2021.134,BI_new,134,2021,IAH4.2021
Pedigree,0.000381215154840244,0.0195247318762702,52.67,0.0117255527581884,0.74,0.630439572476333,IAH4.2021.134,GLI_new,134,2021,IAH4.2021
Range,2.82010596411899e-05,0.00531046698899352,3.9,0.0117255527581884,0.74,0.630439572476333,IAH4.2021.134,GLI_new,134,2021,IAH4.2021
Pass,4.3491304998471e-05,0.00659479377982898,6.01,0.0117255527581884,0.74,0.630439572476333,IAH4.2021.134,GLI_new,134,2021,IAH4.2021
Replicate,3.39050970670354e-06,0.00184133367609012,0.47,0.0117255527581884,0.74,0.630439572476333,IAH4.2021.134,GLI_new,134,2021,IAH4.2021
Residual,0.00026747955253196,0.0163548021245125,36.96,0.0117255527581884,0.74,0.630439572476333,IAH4.2021.134,GLI_new,134,2021,IAH4.2021
Pedigree,0.00023494246814577,0.015327833119713,57.4,0.00833417411056492,0.768,0.654148936156331,IAH4.2021.134,NGRDI_new,134,2021,IAH4.2021
Range,1.15964573154021e-05,0.00340535714946349,2.83,0.00833417411056492,0.768,0.654148936156331,IAH4.2021.134,NGRDI_new,134,2021,IAH4.2021
Pass,1.82397548136925e-05,0.00427080259596396,4.46,0.00833417411056492,0.768,0.654148936156331,IAH4.2021.134,NGRDI_new,134,2021,IAH4.2021
Replicate,2.97414514630113e-06,0.00172457100355454,0.73,0.00833417411056492,0.768,0.654148936156331,IAH4.2021.134,NGRDI_new,134,2021,IAH4.2021
Residual,0.000141561950804622,0.0118979809549613,34.59,0.00833417411056492,0.768,0.654148936156331,IAH4.2021.134,NGRDI_new,134,2021,IAH4.2021
Pedigree,0.0019362107310557,0.0440023946059269,43.88,0.0335860284522945,0.664,0.556175706111047,IAH4.2021.134,BGI_new,134,2021,IAH4.2021
Range,0.000219590641543175,0.014818591078209,4.98,0.0335860284522945,0.664,0.556175706111047,IAH4.2021.134,BGI_new,134,2021,IAH4.2021
Pass,0.000288430110337318,0.0169832302680414,6.54,0.0335860284522945,0.664,0.556175706111047,IAH4.2021.134,BGI_new,134,2021,IAH4.2021
Replicate,9.85868430930912e-06,0.00313985418599481,0.22,0.0335860284522945,0.664,0.556175706111047,IAH4.2021.134,BGI_new,134,2021,IAH4.2021
Residual,0.00195834665852897,0.0442532107143535,44.38,0.0335860284522945,0.664,0.556175706111047,IAH4.2021.134,BGI_new,134,2021,IAH4.2021
Pedigree,6.78522905357748e-05,0.00823725018047739,35.22,0.00815897226079403,0.569,0.466823205986331,IAH4.2021.134,BCC,134,2021,IAH4.2021
Range,1.28458301294629e-05,0.00358410799634482,6.67,0.00815897226079403,0.569,0.466823205986331,IAH4.2021.134,BCC,134,2021,IAH4.2021
Pass,9.23595097308221e-06,0.00303907074170415,4.79,0.00815897226079403,0.569,0.466823205986331,IAH4.2021.134,BCC,134,2021,IAH4.2021
Replicate,1.26717136554972e-13,3.55973505411529e-07,0,0.00815897226079403,0.569,0.466823205986331,IAH4.2021.134,BCC,134,2021,IAH4.2021
Residual,0.000102717173099749,0.0101349481054295,53.32,0.00815897226079403,0.569,0.466823205986331,IAH4.2021.134,BCC,134,2021,IAH4.2021
Pedigree,0.000165724417695704,0.0128733996168729,57.22,0.00673901602811755,0.778,0.673335666087676,IAH4.2021.134,CIVE,134,2021,IAH4.2021
Range,2.11954367741477e-05,0.00460385021195821,7.32,0.00673901602811755,0.778,0.673335666087676,IAH4.2021.134,CIVE,134,2021,IAH4.2021
Pass,7.52263750605177e-06,0.00274274269774833,2.6,0.00673901602811755,0.778,0.673335666087676,IAH4.2021.134,CIVE,134,2021,IAH4.2021
Replicate,5.84587032500366e-07,0.000764582914078235,0.2,0.00673901602811755,0.778,0.673335666087676,IAH4.2021.134,CIVE,134,2021,IAH4.2021
Residual,9.46160942718442e-05,0.00972708045982165,32.67,0.00673901602811755,0.778,0.673335666087676,IAH4.2021.134,CIVE,134,2021,IAH4.2021
Pedigree,0.00505446849304964,0.0710947852732508,59.22,0.0363221964034792,0.784,0.673581560685686,IAH4.2021.134,COM1,134,2021,IAH4.2021
Range,0.000380643904566586,0.0195100975027442,4.46,0.0363221964034792,0.784,0.673581560685686,IAH4.2021.134,COM1,134,2021,IAH4.2021
Pass,0.000292337018398917,0.0170978659018872,3.42,0.0363221964034792,0.784,0.673581560685686,IAH4.2021.134,COM1,134,2021,IAH4.2021
Replicate,2.19602929840051e-05,0.00468618106607129,0.26,0.0363221964034792,0.784,0.673581560685686,IAH4.2021.134,COM1,134,2021,IAH4.2021
Residual,0.00278617090153066,0.0527841917768062,32.64,0.0363221964034792,0.784,0.673581560685686,IAH4.2021.134,COM1,134,2021,IAH4.2021
Pedigree,0.000152805398060042,0.0123614480567627,57.72,0.0063997556430901,0.78,0.674849882535659,IAH4.2021.134,COM2,134,2021,IAH4.2021
Range,1.48081526984969e-05,0.00384813626298458,5.59,0.0063997556430901,0.78,0.674849882535659,IAH4.2021.134,COM2,134,2021,IAH4.2021
Pass,1.00774734837385e-05,0.00317450365943064,3.81,0.0063997556430901,0.78,0.674849882535659,IAH4.2021.134,COM2,134,2021,IAH4.2021
Replicate,9.75973700438474e-07,0.000987913812252098,0.37,0.0063997556430901,0.78,0.674849882535659,IAH4.2021.134,COM2,134,2021,IAH4.2021
Residual,8.60837304287532e-05,0.00927813183937118,32.52,0.0063997556430901,0.78,0.674849882535659,IAH4.2021.134,COM2,134,2021,IAH4.2021
Pedigree,0.00126784973667617,0.0356068776597467,56.67,0.0188730122903427,0.775,0.670333393251493,IAH4.2021.134,ExG,134,2021,IAH4.2021
Range,0.000167878725022989,0.0129568022684221,7.5,0.0188730122903427,0.775,0.670333393251493,IAH4.2021.134,ExG,134,2021,IAH4.2021
Pass,5.91372356894832e-05,0.00769007384161448,2.64,0.0188730122903427,0.775,0.670333393251493,IAH4.2021.134,ExG,134,2021,IAH4.2021
Replicate,4.95121171137055e-06,0.00222513184134571,0.22,0.0188730122903427,0.775,0.670333393251493,IAH4.2021.134,ExG,134,2021,IAH4.2021
Residual,0.000737602446998388,0.0271588373646294,32.97,0.0188730122903427,0.775,0.670333393251493,IAH4.2021.134,ExG,134,2021,IAH4.2021
Pedigree,0.000722078402803633,0.0268715165705926,53.15,0.0160186640920282,0.742,0.631257795187554,IAH4.2021.134,ExG2,134,2021,IAH4.2021
Range,5.36894510904477e-05,0.00732730858436081,3.95,0.0160186640920282,0.742,0.631257795187554,IAH4.2021.134,ExG2,134,2021,IAH4.2021
Pass,7.62143363618272e-05,0.00873008226546733,5.61,0.0160186640920282,0.742,0.631257795187554,IAH4.2021.134,ExG2,134,2021,IAH4.2021
Replicate,5.58013382316871e-06,0.00236223068796608,0.41,0.0160186640920282,0.742,0.631257795187554,IAH4.2021.134,ExG2,134,2021,IAH4.2021
Residual,0.000500935472885608,0.0223815878097513,36.87,0.0160186640920282,0.742,0.631257795187554,IAH4.2021.134,ExG2,134,2021,IAH4.2021
Pedigree,0.000213560234920059,0.0146137002473726,62.14,0.00743096375821128,0.787,0.663732122663082,IAH4.2021.134,ExGR,134,2021,IAH4.2021
Range,1.02332568127071e-05,0.00319894620347187,2.98,0.00743096375821128,0.787,0.663732122663082,IAH4.2021.134,ExGR,134,2021,IAH4.2021
Pass,4.29922334857552e-06,0.00207345685958872,1.25,0.00743096375821128,0.787,0.663732122663082,IAH4.2021.134,ExGR,134,2021,IAH4.2021
Replicate,0,0,0,0.00743096375821128,0.787,0.663732122663082,IAH4.2021.134,ExGR,134,2021,IAH4.2021
Residual,0.000115559049377743,0.0107498395047434,33.63,0.00743096375821128,0.787,0.663732122663082,IAH4.2021.134,ExGR,134,2021,IAH4.2021
Pedigree,0.000556400952765216,0.0235881528052795,47.37,0.0158598027920686,0.706,0.605335976735453,IAH4.2021.134,EXR,134,2021,IAH4.2021
Range,0.000113136526917267,0.0106365655602392,9.63,0.0158598027920686,0.706,0.605335976735453,IAH4.2021.134,EXR,134,2021,IAH4.2021
Pass,3.60784166982432e-05,0.00600653117017161,3.07,0.0158598027920686,0.706,0.605335976735453,IAH4.2021.134,EXR,134,2021,IAH4.2021
Replicate,5.42618612603861e-06,0.00232941755081364,0.46,0.0158598027920686,0.706,0.605335976735453,IAH4.2021.134,EXR,134,2021,IAH4.2021
Residual,0.000463581779007925,0.0215309493289991,39.47,0.0158598027920686,0.706,0.605335976735453,IAH4.2021.134,EXR,134,2021,IAH4.2021
Pedigree,0.000944578777441941,0.030734000348831,54.88,0.0170139967627067,0.763,0.65909094049886,IAH4.2021.134,GminusB,134,2021,IAH4.2021
Range,0.000138375401645896,0.0117633074280109,8.04,0.0170139967627067,0.763,0.65909094049886,IAH4.2021.134,GminusB,134,2021,IAH4.2021
Pass,4.64480547209217e-05,0.00681528097153168,2.7,0.0170139967627067,0.763,0.65909094049886,IAH4.2021.134,GminusB,134,2021,IAH4.2021
Replicate,4.98064744457129e-06,0.00223173641915243,0.29,0.0170139967627067,0.763,0.65909094049886,IAH4.2021.134,GminusB,134,2021,IAH4.2021
Residual,0.000586749684147624,0.0242229165078779,34.09,0.0170139967627067,0.763,0.65909094049886,IAH4.2021.134,GminusB,134,2021,IAH4.2021
Pedigree,2.68405269844367e-05,0.00518078439856714,63.94,0.00237223429415933,0.811,0.702497591872237,IAH4.2021.134,GminusR,134,2021,IAH4.2021
Range,1.75843381939163e-06,0.00132605950823921,4.19,0.00237223429415933,0.811,0.702497591872237,IAH4.2021.134,GminusR,134,2021,IAH4.2021
Pass,8.91200688699069e-07,0.000944034262460357,2.12,0.00237223429415933,0.811,0.702497591872237,IAH4.2021.134,GminusR,134,2021,IAH4.2021
Replicate,0,0,0,0.00237223429415933,0.811,0.702497591872237,IAH4.2021.134,GminusR,134,2021,IAH4.2021
Residual,1.24888599784682e-05,0.00353395811781468,29.75,0.00237223429415933,0.811,0.702497591872237,IAH4.2021.134,GminusR,134,2021,IAH4.2021
Pedigree,0.00738474540677175,0.0859345414066529,40.97,0.0749880925346747,0.617,0.492445509560391,IAH4.2021.134,GdivB,134,2021,IAH4.2021
Range,0.000784070257472978,0.0280012545696256,4.35,0.0749880925346747,0.617,0.492445509560391,IAH4.2021.134,GdivB,134,2021,IAH4.2021
Pass,0.000707663695476087,0.0266019490916754,3.93,0.0749880925346747,0.617,0.492445509560391,IAH4.2021.134,GdivB,134,2021,IAH4.2021
Replicate,2.08874218514413e-10,1.44524813964389e-05,0,0.0749880925346747,0.617,0.492445509560391,IAH4.2021.134,GdivB,134,2021,IAH4.2021
Residual,0.00914882352843009,0.0956494826354544,50.76,0.0749880925346747,0.617,0.492445509560391,IAH4.2021.134,GdivB,134,2021,IAH4.2021
Pedigree,0.000820820526279749,0.0286499655545997,59.7,0.0149892241861585,0.779,0.660885987684207,IAH4.2021.134,GdivR,134,2021,IAH4.2021
Range,4.37620715235984e-05,0.00661529073613537,3.18,0.0149892241861585,0.779,0.660885987684207,IAH4.2021.134,GdivR,134,2021,IAH4.2021
Pass,3.69259104507477e-05,0.00607666935506184,2.69,0.0149892241861585,0.779,0.660885987684207,IAH4.2021.134,GdivR,134,2021,IAH4.2021
Replicate,7.14652270783469e-06,0.00267329809558057,0.52,0.0149892241861585,0.779,0.660885987684207,IAH4.2021.134,GdivR,134,2021,IAH4.2021
Residual,0.000466249336652104,0.0215928075213045,33.91,0.0149892241861585,0.779,0.660885987684207,IAH4.2021.134,GdivR,134,2021,IAH4.2021
Pedigree,8.02309369848939e-05,0.00895717237664286,53.15,0.00533955464752816,0.742,0.631257789548714,IAH4.2021.134,GCC,134,2021,IAH4.2021
Range,5.9654892270643e-06,0.00244243510191454,3.95,0.00533955464752816,0.742,0.631257789548714,IAH4.2021.134,GCC,134,2021,IAH4.2021
Pass,8.46826011653145e-06,0.00291002751130147,5.61,0.00533955464752816,0.742,0.631257789548714,IAH4.2021.134,GCC,134,2021,IAH4.2021
Replicate,6.20013526832237e-07,0.000787409376901391,0.41,0.00533955464752816,0.742,0.631257789548714,IAH4.2021.134,GCC,134,2021,IAH4.2021
Residual,5.56594966882818e-05,0.00746052924987777,36.87,0.00533955464752816,0.742,0.631257789548714,IAH4.2021.134,GCC,134,2021,IAH4.2021
Pedigree,0.000356057430614263,0.018869484110973,57.18,0.00987563122190168,0.778,0.673623557262894,IAH4.2021.134,MExG,134,2021,IAH4.2021
Range,4.5510590756537e-05,0.00674615377504375,7.31,0.00987563122190168,0.778,0.673623557262894,IAH4.2021.134,MExG,134,2021,IAH4.2021
Pass,1.67454798764669e-05,0.0040921241276954,2.69,0.00987563122190168,0.778,0.673623557262894,IAH4.2021.134,MExG,134,2021,IAH4.2021
Replicate,1.18487154359015e-06,0.00108851804927165,0.19,0.00987563122190168,0.778,0.673623557262894,IAH4.2021.134,MExG,134,2021,IAH4.2021
Residual,0.000203250591772359,0.0142565981837309,32.64,0.00987563122190168,0.778,0.673623557262894,IAH4.2021.134,MExG,134,2021,IAH4.2021
Pedigree,0.000852200878301176,0.0291924798244544,58.11,0.0155309660478615,0.774,0.661023378984075,IAH4.2021.134,MGVRI,134,2021,IAH4.2021
