"Domain","Vegetation.Index","FPC","FPC_ID","Env","N","N_complete","Cor","Status"
"AGDD","RCC","FPC5","FPC5_RCC","TXH3.2021",245,245,0.470333475603183,"ok"
"AGDD","RCC","FPC5","FPC5_RCC","WIH1.2020",394,394,-0.246786442759036,"ok"
"AGDD","RCC","FPC5","FPC5_RCC","WIH1.2021",398,398,0.160243905810573,"ok"
"AGDD","RCC","FPC5","FPC5_RCC","WIH2.2020",1127,1127,-0.0491424864251542,"ok"
"AGDD","RCC","FPC5","FPC5_RCC","WIH2.2021",1137,1137,0.1631362704865,"ok"
"AGDD","RCC","FPC5","FPC5_RCC","WIH3.2020",415,415,-0.00545924268510627,"ok"
"AGDD","RCC","FPC5","FPC5_RCC","WIH3.2021",397,397,-0.0738143037282516,"ok"
"AGDD","RCC","FPC6","FPC6_RCC","DEH1.2020",1142,1142,0.371426361780302,"ok"
"AGDD","RCC","FPC6","FPC6_RCC","IAH4.2021",1128,1128,0.225252701733453,"ok"
"AGDD","RCC","FPC6","FPC6_RCC","MIH1.2020",414,414,0.035639577947451,"ok"
"AGDD","RCC","FPC6","FPC6_RCC","MNH1.2020",395,395,0.17762105020563,"ok"
"AGDD","RCC","FPC6","FPC6_RCC","MNH1.2021",415,415,0.0426632052826522,"ok"
"AGDD","RCC","FPC6","FPC6_RCC","MOH1.2020",1006,1006,0.175243256758107,"ok"
"AGDD","RCC","FPC6","FPC6_RCC","NEH1.2021",246,246,0.43852249535658,"ok"
"AGDD","RCC","FPC6","FPC6_RCC","TXH1.2020",246,246,0.644665274214065,"ok"
"AGDD","RCC","FPC6","FPC6_RCC","TXH1.2021",246,246,0.164263537833115,"ok"
"AGDD","RCC","FPC6","FPC6_RCC","TXH2.2020",246,246,0.483551456735484,"ok"
"AGDD","RCC","FPC6","FPC6_RCC","TXH2.2021",246,246,0.161021811056261,"ok"
"AGDD","RCC","FPC6","FPC6_RCC","TXH3.2020",266,266,0.0113991622258739,"ok"
"AGDD","RCC","FPC6","FPC6_RCC","TXH3.2021",245,245,0.545196362392878,"ok"
"AGDD","RCC","FPC6","FPC6_RCC","WIH1.2020",394,394,-0.119243262038924,"ok"
"AGDD","RCC","FPC6","FPC6_RCC","WIH1.2021",398,398,0.208277872128849,"ok"
"AGDD","RCC","FPC6","FPC6_RCC","WIH2.2020",1127,1127,-0.0457492737493893,"ok"
"AGDD","RCC","FPC6","FPC6_RCC","WIH2.2021",1137,1137,0.147323047397238,"ok"
"AGDD","RCC","FPC6","FPC6_RCC","WIH3.2020",415,415,-0.0564410280891777,"ok"
"AGDD","RCC","FPC6","FPC6_RCC","WIH3.2021",397,397,-0.000847647719480468,"ok"
"AGDD","RCC","FPC7","FPC7_RCC","DEH1.2020",1142,1142,-0.0873525257278191,"ok"
"AGDD","RCC","FPC7","FPC7_RCC","IAH4.2021",1128,1128,-0.146011619942362,"ok"
"AGDD","RCC","FPC7","FPC7_RCC","MIH1.2020",414,414,-0.157529733315025,"ok"
"AGDD","RCC","FPC7","FPC7_RCC","MNH1.2020",395,395,-0.292834106661754,"ok"
"AGDD","RCC","FPC7","FPC7_RCC","MNH1.2021",415,415,-0.0127159645596449,"ok"
"AGDD","RCC","FPC7","FPC7_RCC","MOH1.2020",1006,1006,-0.139253708947054,"ok"
"AGDD","RCC","FPC7","FPC7_RCC","NEH1.2021",246,246,-0.106301527939686,"ok"
"AGDD","RCC","FPC7","FPC7_RCC","TXH1.2020",246,246,-0.0486701934102082,"ok"
"AGDD","RCC","FPC7","FPC7_RCC","TXH1.2021",246,246,-0.0471957059212163,"ok"
"AGDD","RCC","FPC7","FPC7_RCC","TXH2.2020",246,246,-0.0410243457727813,"ok"
"AGDD","RCC","FPC7","FPC7_RCC","TXH2.2021",246,246,0.370593368952671,"ok"
"AGDD","RCC","FPC7","FPC7_RCC","TXH3.2020",266,266,0.126829245384389,"ok"
"AGDD","RCC","FPC7","FPC7_RCC","TXH3.2021",245,245,0.358259142909558,"ok"
"AGDD","RCC","FPC7","FPC7_RCC","WIH1.2020",394,394,-0.136467194160226,"ok"
"AGDD","RCC","FPC7","FPC7_RCC","WIH1.2021",398,398,-0.0365876013950547,"ok"
"AGDD","RCC","FPC7","FPC7_RCC","WIH2.2020",1127,1127,-0.0228911652913203,"ok"
"AGDD","RCC","FPC7","FPC7_RCC","WIH2.2021",1137,1137,-0.0318495042276223,"ok"
"AGDD","RCC","FPC7","FPC7_RCC","WIH3.2020",415,415,-0.00250530429672814,"ok"
"AGDD","RCC","FPC7","FPC7_RCC","WIH3.2021",397,397,-0.14119981074874,"ok"
"AGDD","RGBVI","FPC1","FPC1_RGBVI","DEH1.2020",1142,1142,0.171408601570855,"ok"
"AGDD","RGBVI","FPC1","FPC1_RGBVI","IAH4.2021",1128,1128,-0.0310421638163111,"ok"
"AGDD","RGBVI","FPC1","FPC1_RGBVI","MIH1.2020",414,414,-0.182203154958798,"ok"
"AGDD","RGBVI","FPC1","FPC1_RGBVI","MNH1.2020",395,395,-0.355857197867246,"ok"
"AGDD","RGBVI","FPC1","FPC1_RGBVI","MNH1.2021",415,415,-0.163671756432431,"ok"
"AGDD","RGBVI","FPC1","FPC1_RGBVI","MOH1.2020",1006,1006,-0.178970494643647,"ok"
"AGDD","RGBVI","FPC1","FPC1_RGBVI","NEH1.2021",246,246,-0.0726610511744745,"ok"
"AGDD","RGBVI","FPC1","FPC1_RGBVI","TXH1.2020",246,246,-0.296987158702667,"ok"
"AGDD","RGBVI","FPC1","FPC1_RGBVI","TXH1.2021",246,246,0.0844155049172252,"ok"
"AGDD","RGBVI","FPC1","FPC1_RGBVI","TXH2.2020",246,246,-0.114638993098711,"ok"
"AGDD","RGBVI","FPC1","FPC1_RGBVI","TXH2.2021",246,246,-0.319716516338922,"ok"
"AGDD","RGBVI","FPC1","FPC1_RGBVI","TXH3.2020",266,266,-0.226703856769894,"ok"
"AGDD","RGBVI","FPC1","FPC1_RGBVI","TXH3.2021",245,245,-0.324601555681601,"ok"
"AGDD","RGBVI","FPC1","FPC1_RGBVI","WIH1.2020",394,394,-0.185975979691628,"ok"
"AGDD","RGBVI","FPC1","FPC1_RGBVI","WIH1.2021",398,398,-0.176414091451181,"ok"
"AGDD","RGBVI","FPC1","FPC1_RGBVI","WIH2.2020",1127,1127,-0.0657960744031795,"ok"
"AGDD","RGBVI","FPC1","FPC1_RGBVI","WIH2.2021",1137,1137,-0.0316031048643687,"ok"
"AGDD","RGBVI","FPC1","FPC1_RGBVI","WIH3.2020",415,415,0.0559219759267199,"ok"
"AGDD","RGBVI","FPC1","FPC1_RGBVI","WIH3.2021",397,397,-0.137682339718521,"ok"
"AGDD","RGBVI","FPC2","FPC2_RGBVI","DEH1.2020",1142,1142,-0.196069454855808,"ok"
"AGDD","RGBVI","FPC2","FPC2_RGBVI","IAH4.2021",1128,1128,-0.105929666257644,"ok"
"AGDD","RGBVI","FPC2","FPC2_RGBVI","MIH1.2020",414,414,-0.127470138306499,"ok"
"AGDD","RGBVI","FPC2","FPC2_RGBVI","MNH1.2020",395,395,0.230774299941755,"ok"
"AGDD","RGBVI","FPC2","FPC2_RGBVI","MNH1.2021",415,415,0.170552194707234,"ok"
"AGDD","RGBVI","FPC2","FPC2_RGBVI","MOH1.2020",1006,1006,0.343068250534367,"ok"
"AGDD","RGBVI","FPC2","FPC2_RGBVI","NEH1.2021",246,246,-0.0551868526539111,"ok"
"AGDD","RGBVI","FPC2","FPC2_RGBVI","TXH1.2020",246,246,0.275554232475397,"ok"
"AGDD","RGBVI","FPC2","FPC2_RGBVI","TXH1.2021",246,246,-0.192137412452015,"ok"
"AGDD","RGBVI","FPC2","FPC2_RGBVI","TXH2.2020",246,246,0.117753085719312,"ok"
"AGDD","RGBVI","FPC2","FPC2_RGBVI","TXH2.2021",246,246,0.283991066357097,"ok"
"AGDD","RGBVI","FPC2","FPC2_RGBVI","TXH3.2020",266,266,-0.101237517149973,"ok"
"AGDD","RGBVI","FPC2","FPC2_RGBVI","TXH3.2021",245,245,-0.0424139159816837,"ok"
"AGDD","RGBVI","FPC2","FPC2_RGBVI","WIH1.2020",394,394,-0.0200537881336598,"ok"
"AGDD","RGBVI","FPC2","FPC2_RGBVI","WIH1.2021",398,398,-0.046810108804186,"ok"
"AGDD","RGBVI","FPC2","FPC2_RGBVI","WIH2.2020",1127,1127,0.0550795031384099,"ok"
"AGDD","RGBVI","FPC2","FPC2_RGBVI","WIH2.2021",1137,1137,0.0228101881126037,"ok"
"AGDD","RGBVI","FPC2","FPC2_RGBVI","WIH3.2020",415,415,-0.0135335768205368,"ok"
"AGDD","RGBVI","FPC2","FPC2_RGBVI","WIH3.2021",397,397,0.115007547651521,"ok"
"AGDD","RGBVI","FPC3","FPC3_RGBVI","DEH1.2020",1142,1142,-0.0692078459824163,"ok"
"AGDD","RGBVI","FPC3","FPC3_RGBVI","IAH4.2021",1128,1128,0.136414092306795,"ok"
"AGDD","RGBVI","FPC3","FPC3_RGBVI","MIH1.2020",414,414,0.334593344799453,"ok"
"AGDD","RGBVI","FPC3","FPC3_RGBVI","MNH1.2020",395,395,0.329904554585142,"ok"
"AGDD","RGBVI","FPC3","FPC3_RGBVI","MNH1.2021",415,415,0.189376536250075,"ok"
"AGDD","RGBVI","FPC3","FPC3_RGBVI","MOH1.2020",1006,1006,0.305520552762488,"ok"
"AGDD","RGBVI","FPC3","FPC3_RGBVI","NEH1.2021",246,246,0.116223995798789,"ok"
"AGDD","RGBVI","FPC3","FPC3_RGBVI","TXH1.2020",246,246,0.532180294157688,"ok"
"AGDD","RGBVI","FPC3","FPC3_RGBVI","TXH1.2021",246,246,0.0680653626049089,"ok"
"AGDD","RGBVI","FPC3","FPC3_RGBVI","TXH2.2020",246,246,0.379836007778341,"ok"
"AGDD","RGBVI","FPC3","FPC3_RGBVI","TXH2.2021",246,246,-0.0712140545119225,"ok"
"AGDD","RGBVI","FPC3","FPC3_RGBVI","TXH3.2020",266,266,0.188882328336493,"ok"
"AGDD","RGBVI","FPC3","FPC3_RGBVI","TXH3.2021",245,245,0.377200617179946,"ok"
"AGDD","RGBVI","FPC3","FPC3_RGBVI","WIH1.2020",394,394,0.34495273017102,"ok"
"AGDD","RGBVI","FPC3","FPC3_RGBVI","WIH1.2021",398,398,0.295891012804515,"ok"
"AGDD","RGBVI","FPC3","FPC3_RGBVI","WIH2.2020",1127,1127,0.116400686118993,"ok"
"AGDD","RGBVI","FPC3","FPC3_RGBVI","WIH2.2021",1137,1137,-0.0726854413968236,"ok"
"AGDD","RGBVI","FPC3","FPC3_RGBVI","WIH3.2020",415,415,-0.0404635291575102,"ok"
"AGDD","RGBVI","FPC3","FPC3_RGBVI","WIH3.2021",397,397,0.219184133867852,"ok"
"AGDD","RGBVI","FPC4","FPC4_RGBVI","DEH1.2020",1142,1142,0.0379478768288454,"ok"
"AGDD","RGBVI","FPC4","FPC4_RGBVI","IAH4.2021",1128,1128,-0.045189293603645,"ok"
"AGDD","RGBVI","FPC4","FPC4_RGBVI","MIH1.2020",414,414,0.162027351850664,"ok"
"AGDD","RGBVI","FPC4","FPC4_RGBVI","MNH1.2020",395,395,0.309469824786425,"ok"
"AGDD","RGBVI","FPC4","FPC4_RGBVI","MNH1.2021",415,415,0.0519351748666829,"ok"
"AGDD","RGBVI","FPC4","FPC4_RGBVI","MOH1.2020",1006,1006,-0.0545431801983628,"ok"
"AGDD","RGBVI","FPC4","FPC4_RGBVI","NEH1.2021",246,246,0.218310389469745,"ok"
"AGDD","RGBVI","FPC4","FPC4_RGBVI","TXH1.2020",246,246,0.426186049652672,"ok"
"AGDD","RGBVI","FPC4","FPC4_RGBVI","TXH1.2021",246,246,0.103276066184587,"ok"
"AGDD","RGBVI","FPC4","FPC4_RGBVI","TXH2.2020",246,246,0.387712731232384,"ok"
"AGDD","RGBVI","FPC4","FPC4_RGBVI","TXH2.2021",246,246,-0.11154186281492,"ok"
"AGDD","RGBVI","FPC4","FPC4_RGBVI","TXH3.2020",266,266,0.244133690565532,"ok"
"AGDD","RGBVI","FPC4","FPC4_RGBVI","TXH3.2021",245,245,0.335604564505338,"ok"
"AGDD","RGBVI","FPC4","FPC4_RGBVI","WIH1.2020",394,394,-0.0576935379377886,"ok"
"AGDD","RGBVI","FPC4","FPC4_RGBVI","WIH1.2021",398,398,0.225941474168731,"ok"
"AGDD","RGBVI","FPC4","FPC4_RGBVI","WIH2.2020",1127,1127,0.0239763153109598,"ok"
"AGDD","RGBVI","FPC4","FPC4_RGBVI","WIH2.2021",1137,1137,-0.0603954015521528,"ok"
"AGDD","RGBVI","FPC4","FPC4_RGBVI","WIH3.2020",415,415,0.02647222178061,"ok"
"AGDD","RGBVI","FPC4","FPC4_RGBVI","WIH3.2021",397,397,-0.132084617303933,"ok"
"AGDD","RGBVI","FPC5","FPC5_RGBVI","DEH1.2020",1142,1142,-0.419272847371447,"ok"
"AGDD","RGBVI","FPC5","FPC5_RGBVI","IAH4.2021",1128,1128,-0.0420318669988119,"ok"
"AGDD","RGBVI","FPC5","FPC5_RGBVI","MIH1.2020",414,414,-0.210585219257841,"ok"
"AGDD","RGBVI","FPC5","FPC5_RGBVI","MNH1.2020",395,395,0.356870005030538,"ok"
"AGDD","RGBVI","FPC5","FPC5_RGBVI","MNH1.2021",415,415,0.208328979397119,"ok"
"AGDD","RGBVI","FPC5","FPC5_RGBVI","MOH1.2020",1006,1006,0.20450352946481,"ok"
"AGDD","RGBVI","FPC5","FPC5_RGBVI","NEH1.2021",246,246,-0.138107142219367,"ok"
"AGDD","RGBVI","FPC5","FPC5_RGBVI","TXH1.2020",246,246,-0.352809054405237,"ok"
"AGDD","RGBVI","FPC5","FPC5_RGBVI","TXH1.2021",246,246,-0.158858607529515,"ok"
"AGDD","RGBVI","FPC5","FPC5_RGBVI","TXH2.2020",246,246,-0.212668692675316,"ok"
"AGDD","RGBVI","FPC5","FPC5_RGBVI","TXH2.2021",246,246,0.2908115947529,"ok"
"AGDD","RGBVI","FPC5","FPC5_RGBVI","TXH3.2020",266,266,-0.0152714731804335,"ok"
"AGDD","RGBVI","FPC5","FPC5_RGBVI","TXH3.2021",245,245,-0.0299695890803884,"ok"
"AGDD","RGBVI","FPC5","FPC5_RGBVI","WIH1.2020",394,394,0.0859758342672029,"ok"
"AGDD","RGBVI","FPC5","FPC5_RGBVI","WIH1.2021",398,398,-0.135470344536107,"ok"
"AGDD","RGBVI","FPC5","FPC5_RGBVI","WIH2.2020",1127,1127,0.00778728638887537,"ok"
"AGDD","RGBVI","FPC5","FPC5_RGBVI","WIH2.2021",1137,1137,0.00426690433774311,"ok"
"AGDD","RGBVI","FPC5","FPC5_RGBVI","WIH3.2020",415,415,-0.0160793720321494,"ok"
"AGDD","RGBVI","FPC5","FPC5_RGBVI","WIH3.2021",397,397,0.105751007671697,"ok"
"AGDD","RGBVI","FPC6","FPC6_RGBVI","DEH1.2020",1142,1142,-0.163252784579022,"ok"
"AGDD","RGBVI","FPC6","FPC6_RGBVI","IAH4.2021",1128,1128,0.0560214131845209,"ok"
"AGDD","RGBVI","FPC6","FPC6_RGBVI","MIH1.2020",414,414,0.286863144832294,"ok"
"AGDD","RGBVI","FPC6","FPC6_RGBVI","MNH1.2020",395,395,0.195193686933318,"ok"
"AGDD","RGBVI","FPC6","FPC6_RGBVI","MNH1.2021",415,415,0.016943042484713,"ok"
"AGDD","RGBVI","FPC6","FPC6_RGBVI","MOH1.2020",1006,1006,0.177430547398101,"ok"
"AGDD","RGBVI","FPC6","FPC6_RGBVI","NEH1.2021",246,246,0.165304453480223,"ok"
"AGDD","RGBVI","FPC6","FPC6_RGBVI","TXH1.2020",246,246,0.0794929178767408,"ok"
"AGDD","RGBVI","FPC6","FPC6_RGBVI","TXH1.2021",246,246,0.0922105184768301,"ok"
"AGDD","RGBVI","FPC6","FPC6_RGBVI","TXH2.2020",246,246,0.208932583711224,"ok"
"AGDD","RGBVI","FPC6","FPC6_RGBVI","TXH2.2021",246,246,0.13197991452403,"ok"
"AGDD","RGBVI","FPC6","FPC6_RGBVI","TXH3.2020",266,266,0.229870883968343,"ok"
"AGDD","RGBVI","FPC6","FPC6_RGBVI","TXH3.2021",245,245,0.381466532279568,"ok"
"AGDD","RGBVI","FPC6","FPC6_RGBVI","WIH1.2020",394,394,0.0489511535485516,"ok"
"AGDD","RGBVI","FPC6","FPC6_RGBVI","WIH1.2021",398,398,0.0423335692624195,"ok"
"AGDD","RGBVI","FPC6","FPC6_RGBVI","WIH2.2020",1127,1127,0.10794837282989,"ok"
"AGDD","RGBVI","FPC6","FPC6_RGBVI","WIH2.2021",1137,1137,-0.0183053472287609,"ok"
"AGDD","RGBVI","FPC6","FPC6_RGBVI","WIH3.2020",415,415,-0.0653668828694325,"ok"
"AGDD","RGBVI","FPC6","FPC6_RGBVI","WIH3.2021",397,397,0.0188478380261005,"ok"
"AGDD","RGBVI","FPC7","FPC7_RGBVI","DEH1.2020",1142,1142,0.162987030961067,"ok"
"AGDD","RGBVI","FPC7","FPC7_RGBVI","IAH4.2021",1128,1128,-0.253529453880308,"ok"
"AGDD","RGBVI","FPC7","FPC7_RGBVI","MIH1.2020",414,414,-0.267075620966895,"ok"
"AGDD","RGBVI","FPC7","FPC7_RGBVI","MNH1.2020",395,395,-0.425445443392997,"ok"
"AGDD","RGBVI","FPC7","FPC7_RGBVI","MNH1.2021",415,415,-0.186287380940367,"ok"
"AGDD","RGBVI","FPC7","FPC7_RGBVI","MOH1.2020",1006,1006,0.0461062038200482,"ok"
"AGDD","RGBVI","FPC7","FPC7_RGBVI","NEH1.2021",246,246,0.172648971742041,"ok"
"AGDD","RGBVI","FPC7","FPC7_RGBVI","TXH1.2020",246,246,-0.113202686365716,"ok"
"AGDD","RGBVI","FPC7","FPC7_RGBVI","TXH1.2021",246,246,-0.0624732087178706,"ok"
"AGDD","RGBVI","FPC7","FPC7_RGBVI","TXH2.2020",246,246,-0.00474674064697484,"ok"
"AGDD","RGBVI","FPC7","FPC7_RGBVI","TXH2.2021",246,246,0.148131863750749,"ok"
"AGDD","RGBVI","FPC7","FPC7_RGBVI","TXH3.2020",266,266,0.124835074167472,"ok"
"AGDD","RGBVI","FPC7","FPC7_RGBVI","TXH3.2021",245,245,-0.250417777037759,"ok"
"AGDD","RGBVI","FPC7","FPC7_RGBVI","WIH1.2020",394,394,-0.419626265202769,"ok"
"AGDD","RGBVI","FPC7","FPC7_RGBVI","WIH1.2021",398,398,-0.00245102694910331,"ok"
"AGDD","RGBVI","FPC7","FPC7_RGBVI","WIH2.2020",1127,1127,-0.0500441530461118,"ok"
"AGDD","RGBVI","FPC7","FPC7_RGBVI","WIH2.2021",1137,1137,-0.141964616491804,"ok"
"AGDD","RGBVI","FPC7","FPC7_RGBVI","WIH3.2020",415,415,0.0079892518504396,"ok"
"AGDD","RGBVI","FPC7","FPC7_RGBVI","WIH3.2021",397,397,-0.0857979237801618,"ok"
"AGDD","RdivB","FPC1","FPC1_RdivB","DEH1.2020",1142,1142,-0.230948669561324,"ok"
"AGDD","RdivB","FPC1","FPC1_RdivB","IAH4.2021",1128,1128,-0.274798786408699,"ok"
"AGDD","RdivB","FPC1","FPC1_RdivB","MIH1.2020",414,414,-0.0802969941672526,"ok"
"AGDD","RdivB","FPC1","FPC1_RdivB","MNH1.2020",395,395,0.149691574766262,"ok"
"AGDD","RdivB","FPC1","FPC1_RdivB","MNH1.2021",415,415,0.0391466538727633,"ok"
"AGDD","RdivB","FPC1","FPC1_RdivB","MOH1.2020",1006,1006,-0.0360741508821087,"ok"
"AGDD","RdivB","FPC1","FPC1_RdivB","NEH1.2021",246,246,-0.127660297917461,"ok"
"AGDD","RdivB","FPC1","FPC1_RdivB","TXH1.2020",246,246,-0.408418681737833,"ok"
"AGDD","RdivB","FPC1","FPC1_RdivB","TXH1.2021",246,246,-0.0429670375594545,"ok"
"AGDD","RdivB","FPC1","FPC1_RdivB","TXH2.2020",246,246,-0.19997695170728,"ok"
"AGDD","RdivB","FPC1","FPC1_RdivB","TXH2.2021",246,246,-0.340518152567873,"ok"
"AGDD","RdivB","FPC1","FPC1_RdivB","TXH3.2020",266,266,-0.0346042975176495,"ok"
"AGDD","RdivB","FPC1","FPC1_RdivB","TXH3.2021",245,245,-0.458909251308129,"ok"
"AGDD","RdivB","FPC1","FPC1_RdivB","WIH1.2020",394,394,-0.153105033406236,"ok"
"AGDD","RdivB","FPC1","FPC1_RdivB","WIH1.2021",398,398,0.107539065038634,"ok"
"AGDD","RdivB","FPC1","FPC1_RdivB","WIH2.2020",1127,1127,-0.0467431325899429,"ok"
"AGDD","RdivB","FPC1","FPC1_RdivB","WIH2.2021",1137,1137,0.0990790078868981,"ok"
"AGDD","RdivB","FPC1","FPC1_RdivB","WIH3.2020",415,415,-0.0358553474926616,"ok"
"AGDD","RdivB","FPC1","FPC1_RdivB","WIH3.2021",397,397,-0.270555580166238,"ok"
"AGDD","RdivB","FPC2","FPC2_RdivB","DEH1.2020",1142,1142,0.272623974668501,"ok"
"AGDD","RdivB","FPC2","FPC2_RdivB","IAH4.2021",1128,1128,0.04595248903841,"ok"
"AGDD","RdivB","FPC2","FPC2_RdivB","MIH1.2020",414,414,-0.162594238692082,"ok"
"AGDD","RdivB","FPC2","FPC2_RdivB","MNH1.2020",395,395,-0.0931830395470851,"ok"
"AGDD","RdivB","FPC2","FPC2_RdivB","MNH1.2021",415,415,-0.00673187834971014,"ok"
"AGDD","RdivB","FPC2","FPC2_RdivB","MOH1.2020",1006,1006,-0.0954978408730279,"ok"
"AGDD","RdivB","FPC2","FPC2_RdivB","NEH1.2021",246,246,0.0847283870755304,"ok"
"AGDD","RdivB","FPC2","FPC2_RdivB","TXH1.2020",246,246,0.134748097765312,"ok"
"AGDD","RdivB","FPC2","FPC2_RdivB","TXH1.2021",246,246,0.276387814091815,"ok"
"AGDD","RdivB","FPC2","FPC2_RdivB","TXH2.2020",246,246,0.180468468023387,"ok"
"AGDD","RdivB","FPC2","FPC2_RdivB","TXH2.2021",246,246,0.173325734965897,"ok"
"AGDD","RdivB","FPC2","FPC2_RdivB","TXH3.2020",266,266,0.0335598143575945,"ok"
"AGDD","RdivB","FPC2","FPC2_RdivB","TXH3.2021",245,245,0.320930776413795,"ok"
"AGDD","RdivB","FPC2","FPC2_RdivB","WIH1.2020",394,394,0.137328142641133,"ok"
"AGDD","RdivB","FPC2","FPC2_RdivB","WIH1.2021",398,398,0.148529848041132,"ok"
"AGDD","RdivB","FPC2","FPC2_RdivB","WIH2.2020",1127,1127,0.0622106160158744,"ok"
"AGDD","RdivB","FPC2","FPC2_RdivB","WIH2.2021",1137,1137,0.183005748356326,"ok"
"AGDD","RdivB","FPC2","FPC2_RdivB","WIH3.2020",415,415,0.0452043400453409,"ok"
"AGDD","RdivB","FPC2","FPC2_RdivB","WIH3.2021",397,397,-0.132597497820716,"ok"
"AGDD","RdivB","FPC3","FPC3_RdivB","DEH1.2020",1142,1142,0.0947055912164979,"ok"
"AGDD","RdivB","FPC3","FPC3_RdivB","IAH4.2021",1128,1128,-0.0861541403789261,"ok"
"AGDD","RdivB","FPC3","FPC3_RdivB","MIH1.2020",414,414,0.0560235320264867,"ok"
"AGDD","RdivB","FPC3","FPC3_RdivB","MNH1.2020",395,395,0.0826857632693021,"ok"
"AGDD","RdivB","FPC3","FPC3_RdivB","MNH1.2021",415,415,0.065090459060372,"ok"
"AGDD","RdivB","FPC3","FPC3_RdivB","MOH1.2020",1006,1006,-0.0910509763689621,"ok"
"AGDD","RdivB","FPC3","FPC3_RdivB","NEH1.2021",246,246,-0.387445390678291,"ok"
"AGDD","RdivB","FPC3","FPC3_RdivB","TXH1.2020",246,246,-0.436236488368575,"ok"
"AGDD","RdivB","FPC3","FPC3_RdivB","TXH1.2021",246,246,-0.0969061920458444,"ok"
"AGDD","RdivB","FPC3","FPC3_RdivB","TXH2.2020",246,246,-0.22565626237993,"ok"
"AGDD","RdivB","FPC3","FPC3_RdivB","TXH2.2021",246,246,-0.297903867610544,"ok"
"AGDD","RdivB","FPC3","FPC3_RdivB","TXH3.2020",266,266,0.103835449123562,"ok"
"AGDD","RdivB","FPC3","FPC3_RdivB","TXH3.2021",245,245,-0.481373905664071,"ok"
"AGDD","RdivB","FPC3","FPC3_RdivB","WIH1.2020",394,394,0.121310226305151,"ok"
"AGDD","RdivB","FPC3","FPC3_RdivB","WIH1.2021",398,398,-0.0720568094480321,"ok"
"AGDD","RdivB","FPC3","FPC3_RdivB","WIH2.2020",1127,1127,0.0380430719342932,"ok"
"AGDD","RdivB","FPC3","FPC3_RdivB","WIH2.2021",1137,1137,0.0109015762447975,"ok"
"AGDD","RdivB","FPC3","FPC3_RdivB","WIH3.2020",415,415,0.0683916801844033,"ok"
"AGDD","RdivB","FPC3","FPC3_RdivB","WIH3.2021",397,397,-0.0323889895522738,"ok"
"AGDD","RdivB","FPC4","FPC4_RdivB","DEH1.2020",1142,1142,0.0103424945192051,"ok"
"AGDD","RdivB","FPC4","FPC4_RdivB","IAH4.2021",1128,1128,-0.14484595853675,"ok"
"AGDD","RdivB","FPC4","FPC4_RdivB","MIH1.2020",414,414,0.081970290730795,"ok"
"AGDD","RdivB","FPC4","FPC4_RdivB","MNH1.2020",395,395,-0.0434226830675149,"ok"
"AGDD","RdivB","FPC4","FPC4_RdivB","MNH1.2021",415,415,0.039235585605519,"ok"
"AGDD","RdivB","FPC4","FPC4_RdivB","MOH1.2020",1006,1006,-0.198770821683253,"ok"
"AGDD","RdivB","FPC4","FPC4_RdivB","NEH1.2021",246,246,-0.294614462939232,"ok"
"AGDD","RdivB","FPC4","FPC4_RdivB","TXH1.2020",246,246,-0.258899266289034,"ok"
"AGDD","RdivB","FPC4","FPC4_RdivB","TXH1.2021",246,246,-0.0494830964664931,"ok"
"AGDD","RdivB","FPC4","FPC4_RdivB","TXH2.2020",246,246,-0.218122727650898,"ok"
"AGDD","RdivB","FPC4","FPC4_RdivB","TXH2.2021",246,246,-0.29975273909067,"ok"
"AGDD","RdivB","FPC4","FPC4_RdivB","TXH3.2020",266,266,0.166279855927644,"ok"
"AGDD","RdivB","FPC4","FPC4_RdivB","TXH3.2021",245,245,0.25407650056802,"ok"
"AGDD","RdivB","FPC4","FPC4_RdivB","WIH1.2020",394,394,0.131817475642992,"ok"
"AGDD","RdivB","FPC4","FPC4_RdivB","WIH1.2021",398,398,0.0326753942916654,"ok"
"AGDD","RdivB","FPC4","FPC4_RdivB","WIH2.2020",1127,1127,0.0717911532444463,"ok"
"AGDD","RdivB","FPC4","FPC4_RdivB","WIH2.2021",1137,1137,0.128457834491658,"ok"
"AGDD","RdivB","FPC4","FPC4_RdivB","WIH3.2020",415,415,0.0628548844709431,"ok"
"AGDD","RdivB","FPC4","FPC4_RdivB","WIH3.2021",397,397,-0.119450565241811,"ok"
"AGDD","RdivB","FPC5","FPC5_RdivB","DEH1.2020",1142,1142,-0.0661884758186326,"ok"
"AGDD","RdivB","FPC5","FPC5_RdivB","IAH4.2021",1128,1128,0.0275809397923225,"ok"
"AGDD","RdivB","FPC5","FPC5_RdivB","MIH1.2020",414,414,0.0935288762587804,"ok"
"AGDD","RdivB","FPC5","FPC5_RdivB","MNH1.2020",395,395,-0.156658773688018,"ok"
"AGDD","RdivB","FPC5","FPC5_RdivB","MNH1.2021",415,415,-0.0543430548186946,"ok"
"AGDD","RdivB","FPC5","FPC5_RdivB","MOH1.2020",1006,1006,0.0246870326731081,"ok"
"AGDD","RdivB","FPC5","FPC5_RdivB","NEH1.2021",246,246,0.21755712753015,"ok"
"AGDD","RdivB","FPC5","FPC5_RdivB","TXH1.2020",246,246,0.341380252550358,"ok"
"AGDD","RdivB","FPC5","FPC5_RdivB","TXH1.2021",246,246,0.284680210751872,"ok"
