Method,Model,Time_Domain,Series,CV,Seed,Fold,Environment,N,Correlation,RMSE
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,4,MIH1.2020,188,0.25402504680247,1.30699855536758
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,4,MIH1.2020,188,0.292214281373862,1.44981810420802
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,4,MNH1.2020,184,0.212373763345046,2.15359256590917
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,4,MNH1.2020,185,0.035488871062698,2.38979817321088
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,4,MNH1.2020,184,0.301246497307297,1.653973487394
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,4,MNH1.2020,186,0.15050237959657,1.82321300353148
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,4,MNH1.2020,186,0.24458206649599,1.94062565644837
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,4,MNH1.2021,189,0.536514443700952,1.30025547137778
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,4,MNH1.2021,189,0.552808304661515,1.39272740066484
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,4,MNH1.2021,186,0.435854143728142,2.10014976967308
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,4,MNH1.2021,190,0.482425970720454,1.45301817227313
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,4,MNH1.2021,190,0.50376830405937,1.28687194416303
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,4,MOH1.2020,455,0.0418744416842563,5.04728466139194
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,4,MOH1.2020,463,0.207172373839624,2.855655954095
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,4,MOH1.2020,455,0.176970626969564,4.17134745130902
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,4,MOH1.2020,466,0.0695839319119908,4.41041129007793
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,4,MOH1.2020,460,0.272370855095697,4.34986659259888
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,4,NEH1.2021,186,0.173853204708781,3.31091096625723
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,4,NEH1.2021,186,0.35577753427003,3.52059652620677
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,4,NEH1.2021,185,0.38218866615091,3.41882835284524
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,4,NEH1.2021,188,0.272230695853688,3.32038643927813
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,4,NEH1.2021,188,0.368212101625809,3.5645705916568
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,4,TXH1.2020,186,0.542145609823535,1.47239721556588
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,4,TXH1.2020,186,0.631600986010489,1.82543189867792
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,4,TXH1.2020,185,0.498554309586176,1.96644005701084
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,4,TXH1.2020,188,0.696982396795796,1.73304946452882
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,4,TXH1.2020,188,0.630423515010551,1.97453667901407
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,4,TXH1.2021,186,0.102968926747926,1.66660528310956
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,4,TXH1.2021,186,0.117156623003606,1.77582744985024
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,4,TXH1.2021,185,0.147037996741027,1.63517193298687
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,4,TXH1.2021,188,0.220185868343971,1.61747075301925
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,4,TXH1.2021,188,0.268049405580368,1.51756553456026
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,4,TXH2.2020,186,0.417523797853866,1.55320931972204
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,4,TXH2.2020,186,0.522562493317174,1.47779890819037
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,4,TXH2.2020,185,0.474513837514315,1.39074774317462
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,4,TXH2.2020,188,0.480125965938571,1.47634216145446
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,4,TXH2.2020,188,0.429644077693393,1.74242057176985
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,4,TXH2.2021,186,0.00399015449253472,2.14290424039568
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,4,TXH2.2021,186,0.09885527854099,1.86364405847613
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,4,TXH2.2021,185,0.058049901248643,2.25648916680173
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,4,TXH2.2021,188,0.131954044098415,1.66064395435536
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,4,TXH2.2021,188,-0.0375860303829241,1.94933096141236
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,4,TXH3.2020,189,0.0248473184732233,1.80167408994669
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,4,TXH3.2020,189,-0.0348375952733933,3.83683453837919
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,4,TXH3.2020,186,0.0576446012275902,3.21279923688988
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,4,TXH3.2020,190,-0.0114774078478361,1.65255343130359
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,4,TXH3.2020,190,0.0161278925358537,3.48939819091247
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,4,TXH3.2021,186,0.460910766536938,3.82672921549296
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,4,TXH3.2021,186,0.480156052288809,2.52918259234213
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,4,TXH3.2021,185,0.40712981582172,3.55012882226509
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,4,TXH3.2021,188,0.451655705994558,3.38758164563408
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,4,TXH3.2021,188,0.405531409784834,3.8632514645903
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,4,WIH1.2020,184,0.524270262744277,1.76895640527408
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,4,WIH1.2020,185,0.547829894419208,1.8096005001707
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,4,WIH1.2020,184,0.601557211518872,1.77973220691375
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,4,WIH1.2020,186,0.595241536338004,1.96682830162319
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,4,WIH1.2020,186,0.568380173994513,2.00108228841117
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,4,WIH1.2021,186,0.402650977111779,2.38467905869635
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,4,WIH1.2021,186,0.449775739506246,2.50548783268001
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,4,WIH1.2021,185,0.437154681995214,2.26939072903961
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,4,WIH1.2021,188,0.492727727671284,2.31804092175032
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,4,WIH1.2021,188,0.380112963692856,2.30853103063588
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,4,WIH2.2020,523,0.335667082306053,3.07269548296536
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,4,WIH2.2020,520,0.362709444432298,2.75605539552137
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,4,WIH2.2020,521,0.295203888717092,2.74227612362281
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,4,WIH2.2020,523,0.379763927639292,2.86730788517525
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,4,WIH2.2020,520,0.295164168517098,2.73729044874578
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,4,WIH2.2021,524,0.329250624680955,2.7750813373009
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,4,WIH2.2021,525,0.355603827041755,2.03140466332175
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,4,WIH2.2021,522,0.254602001766008,2.54784155019022
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,4,WIH2.2021,525,0.331660808953897,2.52880850277736
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,4,WIH2.2021,524,0.334285012167482,2.58216580397111
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,4,WIH3.2020,187,0.301244001421197,2.41790191615806
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,4,WIH3.2020,188,0.361390945117394,2.339642925623
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,4,WIH3.2020,185,0.313826660593996,2.32865583826667
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,4,WIH3.2020,188,0.257374906173897,2.38879849409866
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,4,WIH3.2020,188,0.28253252244867,2.36138498328922
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,4,WIH3.2021,186,0.428416128325566,2.12722787089208
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,4,WIH3.2021,186,0.54670292500742,1.94502874501706
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,4,WIH3.2021,185,0.448219518162187,1.67595328195403
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,4,WIH3.2021,188,0.451026269260663,1.62889425979959
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,4,WIH3.2021,188,0.455641307911524,1.68941168976853
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,5,DEH1.2020,531,0.391872768285252,2.09939514954555
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,5,DEH1.2020,529,0.184808330634968,3.10987434926543
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,5,DEH1.2020,531,0.61326869615322,2.19516222727225
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,5,DEH1.2020,532,0.442917133150774,1.94440972139311
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,5,DEH1.2020,533,0.557406569671715,1.81241378363181
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,5,IAH4.2021,521,0.502568540610284,1.42636153683896
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,5,IAH4.2021,521,0.456142111094842,1.47462096250441
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,5,IAH4.2021,524,0.500136688963625,1.66935719248623
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,5,IAH4.2021,524,0.397881458526343,1.64886086489245
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,5,IAH4.2021,522,0.437770013532755,1.47818540985189
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,5,MIH1.2020,190,0.353146672917959,1.88128865361664
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,5,MIH1.2020,183,0.308322818869615,1.55628841646973
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,5,MIH1.2020,188,0.395315544233749,1.84936241276387
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,5,MIH1.2020,191,0.323878589369932,1.40160631527423
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,5,MIH1.2020,187,0.291879378286622,1.94240529181335
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,5,MNH1.2020,187,0.388833935286892,2.10624290261326
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,5,MNH1.2020,183,0.180197419151772,2.25490865641384
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,5,MNH1.2020,186,0.190627935835265,1.60587576256588
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,5,MNH1.2020,188,0.208125092921261,1.83101196596008
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,5,MNH1.2020,186,0.148051997330392,2.17301736904192
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,5,MNH1.2021,192,0.579776401043034,1.65409623325011
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,5,MNH1.2021,184,0.465754041522305,1.32984172702884
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,5,MNH1.2021,190,0.385983220975876,1.9376508219505
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,5,MNH1.2021,193,0.533316537436403,1.65578823495898
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,5,MNH1.2021,188,0.494965216002893,1.3331803450077
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,5,MOH1.2020,471,0.201852678205224,5.15819453395952
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,5,MOH1.2020,464,0.283761115075523,2.93725742086999
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,5,MOH1.2020,466,0.100626868633819,4.38686391187551
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,5,MOH1.2020,468,0.0376475456599237,5.18642887555006
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,5,MOH1.2020,468,0.27514725903699,4.74852560777726
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,5,NEH1.2021,189,0.321056748581005,3.19173583680081
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,5,NEH1.2021,184,0.490985261112706,3.63979152371161
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,5,NEH1.2021,188,0.373465940134468,3.34396820245707
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,5,NEH1.2021,190,0.292398651415901,3.16277697208371
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,5,NEH1.2021,187,0.362758814145508,3.71664400469545
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,5,TXH1.2020,189,0.518588029556205,1.66122593813774
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,5,TXH1.2020,184,0.609785860317262,1.56105707303709
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,5,TXH1.2020,188,0.688240507800214,1.49352881256796
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,5,TXH1.2020,190,0.692728731418458,1.53538207149109
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,5,TXH1.2020,187,0.470055121394585,1.63882067267963
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,5,TXH1.2021,189,0.164228773774342,1.66435998348484
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,5,TXH1.2021,184,0.20966120382355,1.73726567916981
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,5,TXH1.2021,188,0.187097612240695,1.78259296912541
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,5,TXH1.2021,190,0.20523882722713,1.55041053559372
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,5,TXH1.2021,187,0.150338584953846,1.67209706860666
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,5,TXH2.2020,189,0.376407053685544,1.57049521901596
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,5,TXH2.2020,184,0.540456802025973,2.04156386838531
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,5,TXH2.2020,188,0.508706292723133,1.68559755679999
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,5,TXH2.2020,190,0.548973636859503,1.47042032885045
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,5,TXH2.2020,187,0.327031039760564,1.89469007768389
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,5,TXH2.2021,189,-0.0268868160502263,2.01617920306017
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,5,TXH2.2021,184,0.135658669719911,2.14631938724483
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,5,TXH2.2021,188,0.0814779355011437,2.30183447210597
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,5,TXH2.2021,190,0.0739783313085801,1.98039102910169
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,5,TXH2.2021,187,0.0320328961348594,1.83794296244949
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,5,TXH3.2020,192,0.0154184249406251,2.69537019100935
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,5,TXH3.2020,184,-0.0288296232896115,3.25179456336893
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,5,TXH3.2020,190,0.00481814479459884,3.3062768258015
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,5,TXH3.2020,193,0.0220622103921194,1.60482868232354
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,5,TXH3.2020,188,0.0274334044377494,2.36682885655237
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,5,TXH3.2021,189,0.415161849150504,3.9031775859115
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,5,TXH3.2021,184,0.48856411964579,3.74163194168388
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,5,TXH3.2021,188,0.412687548936677,3.47623465919961
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,5,TXH3.2021,190,0.553025002098208,3.66102850435261
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,5,TXH3.2021,187,0.395022311058511,3.50946488518368
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,5,WIH1.2020,187,0.512448253878938,1.93992035544056
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,5,WIH1.2020,183,0.56544733623689,1.75673348523754
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,5,WIH1.2020,186,0.55903382866729,1.96396765210167
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,5,WIH1.2020,188,0.542723901285678,2.06355613634461
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,5,WIH1.2020,186,0.510965666193838,1.72061824522936
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,5,WIH1.2021,189,0.425860749180479,2.4436071432619
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,5,WIH1.2021,184,0.468543048950174,2.22252069338471
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,5,WIH1.2021,188,0.545765669726004,2.48273424707733
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,5,WIH1.2021,190,0.382631353292308,2.28266900658727
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,5,WIH1.2021,187,0.403761353912185,2.02992534547132
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,5,WIH2.2020,529,0.316472762005132,2.81292519878202
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,5,WIH2.2020,528,0.327822238919087,2.75092401089529
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,5,WIH2.2020,529,0.34721735285541,2.76653668869178
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,5,WIH2.2020,530,0.347883794799751,2.73486925925035
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,5,WIH2.2020,530,0.289456217253377,2.80464312976153
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,5,WIH2.2021,532,0.401531520224518,2.31600796078591
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,5,WIH2.2021,528,0.369512171595767,2.01796563931301
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,5,WIH2.2021,529,0.393219921041588,2.24028348382649
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,5,WIH2.2021,531,0.394267963367245,2.73693041408643
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,5,WIH2.2021,530,0.302309311413484,2.67484372276544
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,5,WIH3.2020,190,0.361871814241369,2.34440905191173
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,5,WIH3.2020,183,0.188693802315574,2.3862015479709
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,5,WIH3.2020,188,0.333187387826396,2.31536377053212
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,5,WIH3.2020,191,0.29419234091001,2.36563878975761
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,5,WIH3.2020,187,0.322190133489137,2.2936252809424
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,1,5,WIH3.2021,189,0.518224337178094,1.78378761580947
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,2,5,WIH3.2021,184,0.439163795689501,1.85370842933951
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,3,5,WIH3.2021,188,0.480448678355128,1.74647607617249
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,4,5,WIH3.2021,190,0.52768576577169,1.65830735393119
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV0,5,5,WIH3.2021,187,0.424724744110916,1.71007327643535
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,1,1,DEH1.2020,131,0.420553824437892,1.98402094825566
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,2,1,DEH1.2020,129,0.196460407602797,2.59724486882333
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,3,1,DEH1.2020,130,0.679404719781589,1.69237983974702
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,4,1,DEH1.2020,134,0.335852622292074,2.09525556372116
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,5,1,DEH1.2020,132,-0.00714069003300171,2.23013655141403
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,1,1,IAH4.2021,131,0.511015262034946,1.48290277959365
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,2,1,IAH4.2021,127,0.468404349819266,1.62063312580596
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,3,1,IAH4.2021,129,0.566872086517761,1.42531838908787
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,4,1,IAH4.2021,132,0.430320431997791,2.35540946237559
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,5,1,IAH4.2021,130,0.331078515717785,1.5464580136417
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,1,1,MIH1.2020,46,0.31786915386712,2.07632738970505
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,2,1,MIH1.2020,45,0.40183072752579,1.37984513937027
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,3,1,MIH1.2020,47,0.279127924812197,1.46835695167553
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,4,1,MIH1.2020,49,-0.0224396206306705,1.54110396271911
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,5,1,MIH1.2020,45,0.159705106177498,2.3319183693011
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,1,1,MNH1.2020,46,0.103219602979929,2.73684106342183
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,2,1,MNH1.2020,45,0.197733790641343,2.07592037959739
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,3,1,MNH1.2020,47,0.17477759593159,1.6711809764023
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,4,1,MNH1.2020,47,0.279427964790071,2.1135265695286
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,5,1,MNH1.2020,45,0.162761783221757,2.13298961227205
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,1,1,MNH1.2021,47,-0.0354215105770502,2.04619011572357
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,2,1,MNH1.2021,45,0.561650079076337,1.30139027090436
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,3,1,MNH1.2021,47,0.209042359355815,2.18961329506708
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,4,1,MNH1.2021,50,0.501925724727284,1.81332144928215
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,5,1,MNH1.2021,45,0.456866415608406,1.40593898045954
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,1,1,MOH1.2020,113,0.28588480962667,4.12451113568426
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,2,1,MOH1.2020,116,0.0719650728600638,2.62752458157116
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,3,1,MOH1.2020,119,0.11384534074184,3.60061684908523
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,4,1,MOH1.2020,117,0.10730838626967,4.73066423568263
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,5,1,MOH1.2020,114,0.200381781290585,4.92239161859689
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,1,1,NEH1.2021,47,0.539383192895793,3.5416753773196
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,2,1,NEH1.2021,45,0.37656456006633,3.27247577134556
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,3,1,NEH1.2021,47,0.296213906787501,3.39790403142961
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,4,1,NEH1.2021,48,0.182635722385055,3.0332957730853
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,5,1,NEH1.2021,45,0.421194300823275,3.31780165557111
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,1,1,TXH1.2020,47,0.577688797000839,1.45279373652724
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,2,1,TXH1.2020,45,0.657584737352531,1.53266414069293
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,3,1,TXH1.2020,47,0.720625713244524,1.91188532453932
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,4,1,TXH1.2020,48,0.642022053264896,1.96259136221064
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,5,1,TXH1.2020,45,0.521617069414213,1.76969008138978
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,1,1,TXH1.2021,47,0.199176217013952,1.46192589223013
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,2,1,TXH1.2021,45,0.192865955091719,1.75508722891683
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,3,1,TXH1.2021,47,0.27339876805275,1.63413132158825
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,4,1,TXH1.2021,48,0.249262320536508,1.6527008195551
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,5,1,TXH1.2021,45,0.127458728257179,1.65403622298062
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,1,1,TXH2.2020,47,0.0156570501935431,1.40697035167953
TNP,VI+genomic+weather,DAP,TNP VI+G+W,CV00,2,1,TXH2.2020,45,0.629722576133489,1.97682491544216
